-1.015,0,-1.5
-1.015,0,-1.2125
-1.015,0,-0.925
-1.015,0,-0.6375
-1.015,0,-0.35
-1.015,0,-0.0625
-1.015,0,0.225
-1.015,0,0.5125
-1.015,0,0.8
-0.5075,0,-1.5
0,0,-1.5
0.5075,0,-1.5
1.015,0,-1.5
1.015,0,-1.2125
1.015,0,-0.925
1.015,0,-0.6375
1.015,0,-0.35
1.015,0,-0.0625
1.015,0,0.225
1.015,0,0.5125
1.015,0,0.8
